subpopulation,value_population,treatment,value,outcome,ate,ate_p,iscore,size,size_protected,size_treated,support,ni_score1,ni_score2,ni_score3,p_v1,p_v2,utility,std,kl,emd,diff_means
Age,45-54,Educational attainment,No Degree,Total person's income,-45930.54378241361,-33345.302771413604,12585.241011000006,71103,34995,37673,0.188527111228954,0.7159270197438939,0.4670150281142009,0.6778286367496122,[0.],[0.],0.1277890747946644,73127.57375368489,2385040944.9394703,15103.657522503214,15100.434204886413
Age,45-54,Educational attainment,Associate's degree,Total person's income,-11086.743657256338,-7004.442517053598,4082.3011402027405,71103,34995,7088,0.188527111228954,0.33517412453601714,0.18463144807762977,0.30747234217329056,[8.57556369e-34],[3.67156685e-14],0.05796687245273095,73127.57375368489,2385040944.9394703,15103.657522503214,15100.434204886413
Age,45-54,Educational attainment,Doctorate degree,Total person's income,61456.11517710776,49900.05945393643,11556.055723171325,71103,34995,1200,0.188527111228954,0.6851331954622903,0.43887006447908183,0.6465612284758127,[2.8015393e-184],[1.27675105e-91],0.12189432063718866,73127.57375368489,2385040944.9394703,15103.657522503214,15100.434204886413
Age,45-54,Educational attainment,Professional Degree,Total person's income,107884.5744484441,82630.75180940365,25253.822639040445,71103,34995,1846,0.188527111228954,0.9199722847679336,0.7171082976966867,0.8969812262056569,[0.],[0.],0.16910527940315742,73127.57375368489,2385040944.9394703,15103.657522503214,15100.434204886413
Age,55-64,Educational attainment,Bachelor's degree,Total person's income,25189.4721441738,17742.350995037224,7447.121149136576,74374,36976,14472,0.1972000530292987,0.5251290114607992,0.3108911635023094,0.4884146797138894,[7.97117948e-310],[6.47097107e-143],0.09631540073986693,72620.21211947904,2445567567.349033,14759.146338165296,14758.651963435746
Age,55-64,Educational attainment,Master's degree,Total person's income,38650.33647554564,30029.50005741795,8620.836418127692,74374,36976,7113,0.1972000530292987,0.5777187179357577,0.35016826634563136,0.539699286291662,[0.],[2.64393742e-237],0.1064287278765904,72620.21211947904,2445567567.349033,14759.146338165296,14758.651963435746
Age,55-64,Educational attainment,No Degree,Total person's income,-41562.44541684411,-29970.06411799207,11592.381298852037,74374,36976,42301,0.1972000530292987,0.6862748923607579,0.4398883078891834,0.6477148397125596,[0.],[0.],0.12772940073918046,72620.21211947904,2445567567.349033,14759.146338165296,14758.651963435746
Age,55-64,Educational attainment,Associate's degree,Total person's income,-9062.781468488793,-3356.7407428706792,5706.040725618113,74374,36976,7382,0.1972000530292987,0.4348160765406096,0.24821284697103907,0.4016286106054977,[2.44260209e-24],[0.00013322],0.07920118330948771,72620.21211947904,2445567567.349033,14759.146338165296,14758.651963435746
Age,55-64,Educational attainment,Doctorate degree,Total person's income,69925.40601772374,54497.83076275397,15427.575254969772,74374,36976,1149,0.1972000530292987,0.7862092456037019,0.5376248769707672,0.7505462552963904,[1.05036515e-231],[1.08867056e-102],0.14800776134538973,72620.21211947904,2445567567.349033,14759.146338165296,14758.651963435746
Age,55-64,Educational attainment,Professional Degree,Total person's income,103436.79897431252,68837.10096581493,34599.698008497595,74374,36976,1957,0.1972000530292987,0.9685692888151951,0.8227129130906459,0.9555758847516426,[0.],[2.20410413e-286],0.18843961514654292,72620.21211947904,2445567567.349033,14759.146338165296,14758.651963435746
Age,85-94,Educational attainment,Bachelor's degree,Total person's income,29109.43663482159,19416.343437600815,9693.093197220776,1076,513,184,0.0028529762693888373,0.6206550462789244,0.3840901415620339,0.5820436959762038,[1.35884152e-06],[0.00168616],0.0016605568523674805,74737.37167340092,38312185.81323168,15978.136452241717,15971.976608187135
Age,85-94,Educational attainment,Master's degree,Total person's income,13446.671216044779,15321.36898395724,1874.6977679124611,1076,513,101,0.0028529762693888373,0.1709458255208589,0.08947587924364087,0.15525696554695512,[0.08536076],[0.03118529],0.00044294443836278327,74737.37167340092,38312185.81323168,15978.136452241717,15971.976608187135
Age,85-94,Educational attainment,No Degree,Total person's income,-39761.944561560646,-20487.65545325779,19274.289108302855,1076,513,686,0.0028529762693888373,0.854478132392778,0.6185267144252143,0.8235444048381968,[1.57488891e-17],[6.96043266e-06],0.0023495526437913293,74737.37167340092,38312185.81323168,15978.136452241717,15971.976608187135
Age,85-94,Educational attainment,Associate's degree,Total person's income,,,,1076,513,39,0.0028529762693888373,,,,,,,74737.37167340092,38312185.81323168,15978.136452241717,15971.976608187135
Age,85-94,Educational attainment,Doctorate degree,Total person's income,69778.68855700298,,,1076,513,27,0.0028529762693888373,,,,,,,74737.37167340092,38312185.81323168,15978.136452241717,15971.976608187135
Age,85-94,Educational attainment,Professional Degree,Total person's income,57787.89140271523,34265.05688622763,23522.8345164876,1076,513,39,0.0028529762693888373,0.9048483602096659,0.6915334057141128,0.8796143701316975,[1.93696426e-06],[0.01486433],0.002509518924199142,74737.37167340092,38312185.81323168,15978.136452241717,15971.976608187135
Age,35-44,Educational attainment,Bachelor's degree,Total person's income,20727.74255125282,13314.626013706438,7413.1165375463825,66948,32440,16107,0.1775102744266207,0.5235114824951579,0.30971852298874325,0.4868466180680132,[4.71285595e-269],[1.3989836e-90],0.08642027677692522,65713.88684252005,1885729359.4811797,11590.888717632552,11590.1735511714
Age,35-44,Educational attainment,Master's degree,Total person's income,32810.744491327925,25298.96375885149,7511.780732476436,66948,32440,8332,0.1775102744266207,0.5281896019980195,0.3131154405564348,0.4913831345081392,[0.],[5.03865047e-215],0.08722555505515286,65713.88684252005,1885729359.4811797,11590.888717632552,11590.1735511714
Age,35-44,Educational attainment,No Degree,Total person's income,-39040.85220377052,-32505.467892675497,6535.384311095022,66948,32440,32536,0.1775102744266207,0.47979818197164803,0.27874982285731675,0.4446654688530767,[0.],[0.],0.0789326894041516,65713.88684252005,1885729359.4811797,11590.888717632552,11590.1735511714
Age,35-44,Educational attainment,Associate's degree,Total person's income,-13447.999267868698,-11452.853042043404,1995.146225825294,66948,32440,6727,0.1775102744266207,0.18087175704498426,0.09494296149081527,0.16436482971197852,[3.69096923e-57],[2.17265759e-36],0.02917644602825809,65713.88684252005,1885729359.4811797,11590.888717632552,11590.1735511714
Age,35-44,Educational attainment,Doctorate degree,Total person's income,54018.17642261136,47945.60841725076,6072.568005360597,66948,32440,1396,0.1775102744266207,0.4551565648454693,0.26186489369863275,0.4210453449677365,[2.91141109e-204],[4.15568676e-126],0.0747398747312741,65713.88684252005,1885729359.4811797,11590.888717632552,11590.1735511714
Age,35-44,Educational attainment,Professional Degree,Total person's income,93145.6086308241,79808.3355072136,13337.273123610503,66948,32440,1850,0.1775102744266207,0.7365066931734388,0.4866840087952049,0.6989125669382836,[0.],[0.],0.12406416155742864,65713.88684252005,1885729359.4811797,11590.888717632552,11590.1735511714
Age,17-24,Educational attainment,Bachelor's degree,Total person's income,13768.087220953244,13561.063388530276,207.02383242296855,48066,23683,5473,0.1274453135357285,0.020489560085401703,0.010297802409937828,0.018459639549063378,[0.],[0.],0.002352594550086916,18620.268882119042,393058723.24215853,1606.166912975552,1556.4750665034007
Age,17-24,Educational attainment,Master's degree,Total person's income,16142.136078595384,16132.32185569349,9.814222901894027,48066,23683,385,0.1274453135357285,0.000980940852844281,0.0004905907660720521,0.0008828900841653109,[1.44808343e-64],[3.67342386e-51],0.00011252020359403376,18620.268882119042,393058723.24215853,1606.166912975552,1556.4750665034007
Age,17-24,Educational attainment,No Degree,Total person's income,-12027.458029304511,-12160.704016312415,133.24598700790375,48066,23683,39457,0.1274453135357285,0.013236219211414157,0.006640155437826367,0.011920519708534805,[0.],[0.],0.001519214371763049,18620.268882119042,393058723.24215853,1606.166912975552,1556.4750665034007
Age,17-24,Educational attainment,Associate's degree,Total person's income,4660.146461866234,4532.601473364995,127.54498850123855,48066,23683,2679,0.1274453135357285,0.012673504940923674,0.006356957927507789,0.011413416057042935,[2.17185942e-36],[7.01293116e-25],0.0014545863879035549,18620.268882119042,393058723.24215853,1606.166912975552,1556.4750665034007
Age,17-24,Educational attainment,Doctorate degree,Total person's income,15053.566117824195,24490.28552720329,9436.719409379095,48066,23683,19,0.1274453135357285,0.6108038967550509,0.3761441646943189,0.5722878031457576,[0.00042606],[7.24419705e-07],0.07293539850458435,18620.268882119042,393058723.24215853,1606.166912975552,1556.4750665034007
Age,17-24,Educational attainment,Professional Degree,Total person's income,,,,48066,23683,53,0.1274453135357285,,,,,,,18620.268882119042,393058723.24215853,1606.166912975552,1556.4750665034007
Age,65-74,Educational attainment,Bachelor's degree,Total person's income,14047.55141960179,8661.05144186956,5386.49997773223,35783,16911,7309,0.0948773697467851,0.4164645049175132,0.23610504970743085,0.38417041287290554,[1.71348934e-53],[1.47810649e-18],0.03644907830791775,69691.88227798173,1134443851.1278093,15279.897463189638,15276.910058541776
Age,65-74,Educational attainment,Master's degree,Total person's income,24913.934403237727,24885.62244555077,28.311957686957612,35783,16911,4216,0.0948773697467851,0.0028271917136014624,0.0014145963982857834,0.0025448326012434963,[4.61725422e-106],[9.16752012e-103],0.00024144702365185212,69691.88227798173,1134443851.1278093,15279.897463189638,15276.910058541776
Age,65-74,Educational attainment,No Degree,Total person's income,-35639.50696929611,-23998.09524014935,11641.411729146763,35783,16911,18770,0.0948773697467851,0.6878093352691581,0.44125975200381184,0.6492659572269976,[0.],[1.82282039e-220],0.06160064628782621,69691.88227798173,1134443851.1278093,15279.897463189638,15276.910058541776
Age,65-74,Educational attainment,Associate's degree,Total person's income,-11322.01512251015,-3544.6663316786726,7777.348790831478,35783,16911,3138,0.0948773697467851,0.5405544667731967,0.3221758832655751,0.5033955232632958,[3.41809768e-18],[0.00574702],0.04776084318952808,69691.88227798173,1134443851.1278093,15279.897463189638,15276.910058541776
Age,65-74,Educational attainment,Doctorate degree,Total person's income,60929.854498384535,56932.864371090305,3996.9901272942298,35783,16911,967,0.0948773697467851,0.32947816579697997,0.1811460238827559,0.3021346558048853,[5.34455389e-160],[3.18648666e-92],0.02866574145211775,69691.88227798173,1134443851.1278093,15279.897463189638,15276.910058541776
Age,65-74,Educational attainment,Professional Degree,Total person's income,89335.82682118716,54338.738714093255,34997.08810709391,35783,16911,1383,0.0948773697467851,0.969793822142664,0.8262007541519929,0.9571366413888893,[0.],[9.65412637e-102],0.09081060702324971,69691.88227798173,1134443851.1278093,15279.897463189638,15276.910058541776
Age,0-16,Educational attainment,Bachelor's degree,Total person's income,,,,2253,1134,0,0.0059737504971496755,,,,,,,5832.732661246389,4857257.605352493,196.2610229276878,120.42328042328018
Age,0-16,Educational attainment,Master's degree,Total person's income,,,,2253,1134,0,0.0059737504971496755,,,,,,,5832.732661246389,4857257.605352493,196.2610229276878,120.42328042328018
Age,0-16,Educational attainment,No Degree,Total person's income,-18701.410142348734,-27099.80565371029,8398.395511361556,2253,1134,2248,0.0059737504971496755,0.5682202035506864,0.3429004668626574,0.5303913524966752,[6.07515391e-13],[4.73752029e-11],0.0031684256056609024,5832.732661246389,4857257.605352493,196.2610229276878,120.42328042328018
Age,0-16,Educational attainment,Associate's degree,Total person's income,18701.41014234875,27099.805653710257,8398.395511361508,2253,1134,5,0.0059737504971496755,0.5682202035506843,0.34290046686265585,0.5303913524966732,[6.07515391e-13],[4.73752029e-11],0.0031684256056608907,5832.732661246389,4857257.605352493,196.2610229276878,120.42328042328018
Age,0-16,Educational attainment,Doctorate degree,Total person's income,,,,2253,1134,0,0.0059737504971496755,,,,,,,5832.732661246389,4857257.605352493,196.2610229276878,120.42328042328018
Age,0-16,Educational attainment,Professional Degree,Total person's income,,,,2253,1134,0,0.0059737504971496755,,,,,,,5832.732661246389,4857257.605352493,196.2610229276878,120.42328042328018
Age,75-84,With a disability,no,Total person's income,9811.865727944773,6410.529727371366,3401.3360005734066,7391,3180,5166,0.01959697732997481,0.2883247634414221,0.15639153835527597,0.26370191838602164,[1.08128565e-07],[0.00102972],0.005167760516481734,72892.69522845771,219062080.6160925,16500.236477987422,16496.666666666664
Age,75-84,With a disability,yes,Total person's income,-9811.865727944823,-6410.529727371388,3401.3360005734357,7391,3180,2225,0.01959697732997481,0.2883247634414243,0.1563915383552773,0.26370191838602364,[1.08128565e-07],[0.00102972],0.005167760516481773,72892.69522845771,219062080.6160925,16500.236477987422,16496.666666666664
Age,25-34,With a disability,no,Total person's income,17455.981772789113,14124.198794530108,3331.782978259005,70110,34245,66479,0.1858942065491184,0.2833575930191631,0.15345265520418938,0.2590784042905069,[6.0764967e-139],[4.4894882e-59],0.04816117439959549,40911.03398827832,1109574211.826264,5858.947408380788,5856.441933128925
Age,25-34,With a disability,yes,Total person's income,-17455.98177278912,-14124.198794530119,3331.7829782590015,70110,34245,3631,0.1858942065491184,0.28335759301916286,0.15345265520418927,0.25907840429050677,[6.0764967e-139],[4.4894882e-59],0.04816117439959547,40911.03398827832,1109574211.826264,5858.947408380788,5856.441933128925
Age,45-54,With a disability,no,Total person's income,29214.893685496623,22215.70111241434,6999.192573082284,71103,34995,65448,0.188527111228954,0.5033745989557099,0.2952834605004009,0.4673694949807743,[9.60385037e-184],[3.62756555e-91],0.08811182076526049,73127.57375368489,2409176373.5739975,15213.11935990856,15212.388055436488
Age,45-54,With a disability,yes,Total person's income,-29214.893685496754,-22215.70111241383,6999.192573082924,71103,34995,5655,0.188527111228954,0.5033745989557417,0.2952834605004234,0.46736949498080493,[9.60385037e-184],[3.62756555e-91],0.08811182076526626,73127.57375368489,2409176373.5739975,15213.11935990856,15212.388055436488
Age,55-64,With a disability,no,Total person's income,23737.530676773807,16563.006693269108,7174.5239835047,74374,36976,65592,0.1972000530292987,0.5120061122698035,0.3014344069951651,0.4757083463238694,[5.57512917e-183],[1.37584452e-77],0.09380971112154703,72620.21211947904,2558753905.288392,15300.659725227173,15298.125108178276
